region,date,load
"New York City",2018/10/28,4847.375
"New York City",2018/10/29,5318.58333333333
"New York City",2018/10/30,5377.875
"New York City",2018/10/31,5380.54166666666
"New York City",2018/11/01,5418.83333333333
"New York City",2018/11/02,5645.875
"New York City",2018/11/03,5027.83333333333
"New York City",2018/11/04,4729.625
"New York City",2018/11/05,5328
"New York City",2018/11/06,5481.70833333333
"New York City",2018/11/07,5408.08333333333
"New York City",2018/11/08,5360.58333333333
"New York City",2018/11/09,5437.375
"New York City",2018/11/10,5036.08333333333
"New York City",2018/11/11,4979.54166666666
"New York City",2018/11/12,5371.75
"New York City",2018/11/13,5531.41666666666
"New York City",2018/11/14,5614.75
"New York City",2018/11/15,5871.79166666666
"New York City",2018/11/16,5847.33333333333
"New York City",2018/11/17,5280.45833333333
"New York City",2018/11/18,5083.08333333333
"New York City",2018/11/19,5472.45833333333
"New York City",2018/11/20,5552.79166666666
"New York City",2018/11/21,5599.75
"New York City",2018/11/22,5473.45833333333
"New York City",2018/11/23,5667.5
"New York City",2018/11/24,5419.58333333333
"New York City",2018/11/25,5051.54166666666
"New York City",2018/11/26,5509.16666666666
"New York City",2018/11/27,
"New York City",2018/11/28,5803.5
"New York City",2018/11/29,5780.5
"New York City",2018/11/30,5770.25
"New York City",2018/12/01,5304.625
"New York City",2018/12/02,5150.16666666666
"New York City",2018/12/03,5450.70833333333
"New York City",2018/12/04,5669.5
"New York City",2018/12/05,5894
"New York City",2018/12/06,5937
"New York City",2018/12/07,5886.29166666666
"New York City",2018/12/08,5655.41666666666
"New York City",2018/12/09,5498.83333333333
"New York City",2018/12/10,5896.16666666666
"New York City",2018/12/11,5967.25
"New York City",2018/12/12,5954.20833333333
"New York City",2018/12/13,6003.125
"New York City",2018/12/14,5833.5
"New York City",2018/12/15,5318.58333333333
"New York City",2018/12/16,5246.16666666666
"New York City",2018/12/17,5722.16666666666
"New York City",2018/12/18,5907.45833333333
"New York City",2018/12/19,6023.25
"New York City",2018/12/20,5859.54166666666
"New York City",2018/12/21,5697.875
"New York City",2018/12/22,5190.33333333333
"New York City",2018/12/23,5098.33333333333
"New York City",2018/12/24,5392.45833333333
"New York City",2018/12/25,5092.91666666666
"New York City",2018/12/26,5490.45833333333
"New York City",2018/12/27,5577.41666666666
"New York City",2018/12/28,5585.70833333333
"New York City",2018/12/29,5061.625
"New York City",2018/12/30,5074.83333333333
"New York City",2018/12/31,5450.875
"New York City",2019/01/01,5049.58333333333
"New York City",2019/01/02,5543.75
"New York City",2019/01/03,5688.20833333333
"New York City",2019/01/04,5704.08333333333
"New York City",2019/01/05,5265.45833333333
"New York City",2019/01/06,5099.20833333333
"New York City",2019/01/07,5812.25
"New York City",2019/01/08,5853.45833333333
"New York City",2019/01/09,5697.54166666666
"New York City",2019/01/10,5901.29166666666
"New York City",2019/01/11,6128.125
"New York City",2019/01/12,5822.58333333333
"New York City",2019/01/13,5572.70833333333
"New York City",2019/01/14,6092.95833333333
"New York City",2019/01/15,6124.16666666666
"New York City",2019/01/16,6061.95833333333
"New York City",2019/01/17,6053.33333333333
"New York City",2019/01/18,6037.54166666666
"New York City",2019/01/19,5572.29166666666
"New York City",2019/01/20,5462.875
"New York City",2019/01/21,6428.33333333333
"New York City",2019/01/22,6751.45833333333
"New York City",2019/01/23,6319.54166666666
"New York City",2019/01/24,5862.16666666666
"New York City",2019/01/25,5865.875
"New York City",2019/01/26,5669.33333333333
"New York City",2019/01/27,5364.20833333333
"New York City",2019/01/28,5869.875
"New York City",2019/01/29,6154
"New York City",2019/01/30,6191.08333333333
"New York City",2019/01/31,6915.91666666666
"New York City",2019/02/01,6872.45833333333
"New York City",2019/02/02,6247.41666666666
"New York City",2019/02/03,5605.125
"New York City",2019/02/04,5688.16666666666
"New York City",2019/02/05,5570.08333333333
"New York City",2019/02/06,5573.58333333333
"New York City",2019/02/07,5730.54166666666
"New York City",2019/02/08,5667.25
"New York City",2019/02/09,5571.83333333333
"New York City",2019/02/10,5524.95833333333
"New York City",2019/02/11,5889.54166666666
"New York City",2019/02/12,6096.66666666666
"New York City",2019/02/13,5940.5
"New York City",2019/02/14,5877.25
"New York City",2019/02/15,5657.33333333333
"New York City",2019/02/16,5144.54166666666
"New York City",2019/02/17,5172.875
"New York City",2019/02/18,5418.66666666666
"New York City",2019/02/19,5910.75
"New York City",2019/02/20,6079.95833333333
"New York City",2019/02/21,5882.125
"New York City",2019/02/22,5611.54166666666
"New York City",2019/02/23,5315.70833333333
"New York City",2019/02/24,5155.95833333333
"New York City",2019/02/25,5629.70833333333
"New York City",2019/02/26,5967.75
"New York City",2019/02/27,6103.33333333333
"New York City",2019/02/28,6013.45833333333
"New York City",2019/03/01,6036.625
"New York City",2019/03/02,5599.04166666666
"New York City",2019/03/03,5277
"New York City",2019/03/04,5810.625
"New York City",2019/03/05,6022.58333333333
"New York City",2019/03/06,6236.04166666666
"New York City",2019/03/07,6330.58333333333
"New York City",2019/03/08,6108.375
"New York City",2019/03/09,5423.70833333333
"New York City",2019/03/10,5340.91666666666
"New York City",2019/03/11,5582.41666666666
"New York City",2019/03/12,5688.08333333333
"New York City",2019/03/13,5747.08333333333
"New York City",2019/03/14,5580.91666666666
"New York City",2019/03/15,5471.33333333333
"New York City",2019/03/16,4972.125
"New York City",2019/03/17,4978.91666666666
"New York City",2019/03/18,5553.625
"New York City",2019/03/19,5588.33333333333
"New York City",2019/03/20,5532.04166666666
"New York City",2019/03/21,5559.5
"New York City",2019/03/22,5584.20833333333
"New York City",2019/03/23,5213.54166666666
"New York City",2019/03/24,4956.875
"New York City",2019/03/25,5336.08333333333
"New York City",2019/03/26,5470.5
"New York City",2019/03/27,5523.5
"New York City",2019/03/28,5508.95833333333
"New York City",2019/03/29,5435
"New York City",2019/03/30,77102.57647562
"New York City",2019/03/31,4769.625
"New York City",2019/04/01,5400.16666666666
"New York City",2019/04/02,5467.45833333333
"New York City",2019/04/03,5397.95833333333
"New York City",2019/04/04,5288.41666666666
"New York City",2019/04/05,5414.25
"New York City",2019/04/06,4979.33333333333
"New York City",2019/04/07,4704.5
"New York City",2019/04/08,5268.45833333333
"New York City",2019/04/09,5317.5
"New York City",2019/04/10,5267.45833333333
"New York City",2019/04/11,5327.79166666666
"New York City",2019/04/12,5331.16666666666
"New York City",2019/04/13,4960.66666666666
"New York City",2019/04/14,4868.91666666666
"New York City",2019/04/15,5277.91666666666
"New York City",2019/04/16,5254.95833333333
"New York City",2019/04/17,5212.5
"New York City",2019/04/18,5069.125
"New York City",2019/04/19,5249.58333333333
"New York City",2019/04/20,4881.91666666666
"New York City",2019/04/21,4545.5
"New York City",2019/04/22,5037.70833333333
"New York City",2019/04/23,5211.08333333333
"New York City",2019/04/24,5236.79166666666
"New York City",2019/04/25,5110.20833333333
"New York City",2019/04/26,5111.16666666666
"New York City",2019/04/27,4675.41666666666
"New York City",2019/04/28,4569.375
"New York City",2019/04/29,5045.58333333333
"New York City",2019/04/30,5167.95833333333
"New York City",2019/05/01,5176
"New York City",2019/05/02,5248.625
"New York City",2019/05/03,5190.79166666666
"New York City",2019/05/04,
"New York City",2019/05/05,4680.75
"New York City",2019/05/06,5136.95833333333
"New York City",2019/05/07,5202.20833333333
"New York City",2019/05/08,5241.29166666666
"New York City",2019/05/09,5155.20833333333
"New York City",2019/05/10,5259.375
"New York City",2019/05/11,4865.33333333333
"New York City",2019/05/12,4684.75
"New York City",2019/05/13,5226.04166666666
"New York City",2019/05/14,5307.25
"New York City",2019/05/15,5254.375
"New York City",2019/05/16,5239.20833333333
"New York City",2019/05/17,5397.16666666666
"New York City",2019/05/18,4958.66666666666
"New York City",2019/05/19,4829.83333333333
"New York City",2019/05/20,6124.83333333333
"New York City",2019/05/21,5805
"New York City",2019/05/22,
"New York City",2019/05/23,5529.66666666666
"New York City",2019/05/24,5674.91666666666
"New York City",2019/05/25,4912.29166666666
"New York City",2019/05/26,5032.625
"New York City",2019/05/27,5413.20833333333
"New York City",2019/05/28,5906
"New York City",2019/05/29,5887.29166666666
"New York City",2019/05/30,5506.16666666666
"New York City",2019/05/31,5878.70833333333
"New York City",2019/06/01,5553.33333333333
"New York City",2019/06/02,5456.04166666666
"New York City",2019/06/03,5766.625
"New York City",2019/06/04,5436.91666666666
"New York City",2019/06/05,5859.625
"New York City",2019/06/06,6723.08333333333
"New York City",2019/06/07,6601.95833333333
"New York City",2019/06/08,5797.41666666666
"New York City",2019/06/09,5307.33333333333
"New York City",2019/06/10,5700.125
"New York City",2019/06/11,5957.41666666666
"New York City",2019/06/12,5821.33333333333
"New York City",2019/06/13,5607.95833333333
"New York City",2019/06/14,5516.875
"New York City",2019/06/15,5260.58333333333
"New York City",2019/06/16,5547.25
"New York City",2019/06/17,6551.875
"New York City",2019/06/18,6558.75
"New York City",2019/06/19,6330.33333333333
"New York City",2019/06/20,6395.41666666666
"New York City",2019/06/21,6511.45833333333
"New York City",2019/06/22,5572.41666666666
"New York City",2019/06/23,5578.16666666666
"New York City",2019/06/24,6768.16666666666
"New York City",2019/06/25,7335.375
"New York City",2019/06/26,7629.33333333333
"New York City",2019/06/27,7921.875
"New York City",2019/06/28,7975.54166666666
"New York City",2019/06/29,7588.29166666666
"New York City",2019/06/30,6885.375
"New York City",2019/07/01,7020.08333333333
"New York City",2019/07/02,7572.91666666666
"New York City",2019/07/03,8001.58333333333
"New York City",2019/07/04,7373.54166666666
"New York City",2019/07/05,7579.33333333333
"New York City",2019/07/06,7617.16666666666
"New York City",2019/07/07,7169.375
"New York City",2019/07/08,7194.375
"New York City",2019/07/09,7402.79166666666
"New York City",2019/07/10,8064.04166666666
"New York City",2019/07/11,8133.625
"New York City",2019/07/12,7939.95833333333
"New York City",2019/07/13,7152.625
"New York City",2019/07/14,7266.08333333333
"New York City",2019/07/15,7790.29166666666
"New York City",2019/07/16,8212.5
"New York City",2019/07/17,9099.1666666666600003
"New York City",2019/07/18,8532.5416666666600003
"New York City",2019/07/19,8115.83333333333
"New York City",2019/07/20,8925.2083333333299997
"New York City",2019/07/21,9138.8333333333299997
"New York City",2019/07/22,9316.1666666666600003
"New York City",2019/07/23,7784.75
"New York City",2019/07/24,7207.91666666666
"New York City",2019/07/25,7384.20833333333
"New York City",2019/07/26,7489.58333333333
"New York City",2019/07/27,7128.70833333333
"New York City",2019/07/28,7181.58333333333
"New York City",2019/07/29,8500.5
"New York City",2019/07/30,9063.9166666666600003
"New York City",2019/07/31,8623.6666666666600003
"New York City",2019/08/01,7880.58333333333
"New York City",2019/08/02,7779.70833333333
"New York City",2019/08/03,7328.29166666666
"New York City",2019/08/04,7124.45833333333
"New York City",2019/08/05,7525.54166666666
"New York City",2019/08/06,7634.33333333333
"New York City",2019/08/07,7770.33333333333
"New York City",2019/08/08,140644.374550578
"New York City",2019/08/09,7320.625
"New York City",2019/08/10,6430.16666666666
"New York City",2019/08/11,5953.41666666666
"New York City",2019/08/12,6983.16666666666
"New York City",2019/08/13,7539.83333333333
"New York City",2019/08/14,7549.33333333333
"New York City",2019/08/15,7405.66666666666
"New York City",2019/08/16,7120.91666666666
"New York City",2019/08/17,7058.25
"New York City",2019/08/18,7417.125
"New York City",2019/08/19,8133.58333333333
"New York City",2019/08/20,8188.66666666666
"New York City",2019/08/21,8402.625
"New York City",2019/08/22,8422.1666666666600003
"New York City",2019/08/23,7327.29166666666
"New York City",2019/08/24,5848.25
"New York City",2019/08/25,5495.75
"New York City",2019/08/26,5887.25
"New York City",2019/08/27,6001.125
"New York City",2019/08/28,6301.16666666666
"New York City",2019/08/29,6515.08333333333
"New York City",2019/08/30,6647.54166666666
"New York City",2019/08/31,6378.83333333333
"New York City",2019/09/01,5716
"New York City",2019/09/02,5916.33333333333
"New York City",2019/09/03,6828.33333333333
"New York City",2019/09/04,7209.29166666666
"New York City",2019/09/05,6838.75
"New York City",2019/09/06,6081.70833333333
"New York City",2019/09/07,5136.66666666666
"New York City",2019/09/08,5252.58333333333
"New York City",2019/09/09,6156.41666666666
"New York City",2019/09/10,6469.29166666666
"New York City",2019/09/11,6983.45833333333
"New York City",2019/09/12,7629.91666666666
"New York City",2019/09/13,6041.25
"New York City",2019/09/14,5404.08333333333
"New York City",2019/09/15,5867.25
"New York City",2019/09/16,6558.875
"New York City",2019/09/17,6232.45833333333
"New York City",2019/09/18,5812.375
"New York City",2019/09/19,5413.79166666666
"New York City",2019/09/20,5527.33333333333
"New York City",2019/09/21,5471.33333333333
"New York City",2019/09/22,5846.08333333333
"New York City",2019/09/23,7176.29166666666
"New York City",2019/09/24,6917.375
"New York City",2019/09/25,6125.75
"New York City",2019/09/26,6402.95833333333
"New York City",2019/09/27,5997
"New York City",2019/09/28,5732.70833333333
"New York City",2019/09/29,6015.79166666666
"New York City",2019/09/30,5795.75
"New York City",2019/10/01,6001.375
"New York City",2019/10/02,7198.625
"New York City",2019/10/03,6090.95833333333
"New York City",2019/10/04,5377.125
"New York City",2019/10/05,4690.16666666666
"New York City",2019/10/06,4733.41666666666
"New York City",2019/10/07,5717.625
"New York City",2019/10/08,5473.125
"New York City",2019/10/09,5180.5
"New York City",2019/10/10,5189.33333333333
"New York City",2019/10/11,5157.91666666666
"New York City",2019/10/12,
"New York City",2019/10/13,4631.29166666666
"New York City",2019/10/14,5095.08333333333
"New York City",2019/10/15,5193.91666666666
"New York City",2019/10/16,5296
"New York City",2019/10/17,5204.66666666666
"New York City",2019/10/18,5163.79166666666
"New York City",2019/10/19,4738.75
"New York City",2019/10/20,4688.95833333333
"New York City",2019/10/21,5160.08333333333
"New York City",2019/10/22,5288.20833333333
"New York City",2019/10/23,5288.66666666666
"New York City",2019/10/24,5216.79166666666
"New York City",2019/10/25,5215.625
"New York City",2019/10/26,4799.125
"New York City",2019/10/27,4777.875
"New York City",2019/10/28,5201.95833333333
"New York City",2019/10/29,5274.125
"New York City",2019/10/30,5363.75
"New York City",2019/10/31,5527.875
"New York City",2019/11/01,5291.08333333333
"New York City",2019/11/02,4821.45833333333
"New York City",2019/11/03,4680.125
"New York City",2019/11/04,5201.04166666666
"New York City",2019/11/05,5315.54166666666
"New York City",2019/11/06,5287.625
"New York City",2019/11/07,5342.41666666666
"New York City",2019/11/08,5422.70833333333
"New York City",2019/11/09,5230.08333333333
"New York City",2019/11/10,4962.33333333333
"New York City",2019/11/11,5205.875
"New York City",2019/11/12,5439
"New York City",2019/11/13,5888.125
"New York City",2019/11/14,5850.41666666666
"New York City",2019/11/15,5624.25
"New York City",2019/11/16,5238.33333333333
"New York City",2019/11/17,5226.91666666666
"New York City",2019/11/18,5604.83333333333
"New York City",2019/11/19,5594.41666666666
"New York City",2019/11/20,5576.08333333333
"New York City",2019/11/21,5571.625
"New York City",2019/11/22,5520.5
"New York City",2019/11/23,5206.5
"New York City",2019/11/24,5061.41666666666
"New York City",2019/11/25,5468.04166666666
"New York City",2019/11/26,5465.5
"New York City",2019/11/27,5379.875
"New York City",2019/11/28,4941.83333333333
"New York City",2019/11/29,5124.29166666666
"New York City",2019/11/30,5130.29166666666
"New York City",2019/12/01,5249.79166666666
"New York City",2019/12/02,5770.33333333333
"New York City",2019/12/03,5951.375
"New York City",2019/12/04,5913
"New York City",2019/12/05,5806.16666666666
"New York City",2019/12/06,5806.41666666666
"New York City",2019/12/07,5402.41666666666
"New York City",2019/12/08,5356.16666666666
"New York City",2019/12/09,5655.66666666666
"New York City",2019/12/10,5599.08333333333
"New York City",2019/12/11,5753.41666666666
"New York City",2019/12/12,5982.41666666666
"New York City",2019/12/13,5915.20833333333
"New York City",2019/12/14,5360.08333333333
"New York City",2019/12/15,5155.16666666666
"New York City",2019/12/16,5808.375
"New York City",2019/12/17,6042.20833333333
"New York City",2019/12/18,6033.58333333333
"New York City",2019/12/19,
"New York City",2019/12/20,6359.83333333333
"New York City",2019/12/21,5837.91666666666
"New York City",2019/12/22,5435.875
"New York City",2019/12/23,5578.08333333333
"New York City",2019/12/24,5449.20833333333
"New York City",2019/12/25,5058.875
"New York City",2019/12/26,5379.79166666666
"New York City",2019/12/27,5435.625
"New York City",2019/12/28,5043
"New York City",2019/12/29,4999.375
"New York City",2019/12/30,5512.54166666666
"New York City",2019/12/31,5559.125
"New York City",2020/01/01,5178.16666666666
"New York City",2020/01/02,5604.875
"New York City",2020/01/03,5590.625
"New York City",2020/01/04,5184.08333333333
"New York City",2020/01/05,5118.54166666666
"New York City",2020/01/06,5683.79166666666
"New York City",2020/01/07,5710.125
"New York City",2020/01/08,5762.66666666666
"New York City",2020/01/09,6026.04166666666
"New York City",2020/01/10,5846.79166666666
"New York City",2020/01/11,5107.08333333333
"New York City",2020/01/12,4854.04166666666
"New York City",2020/01/13,5411.79166666666
"New York City",2020/01/14,5592.58333333333
"New York City",2020/01/15,5523.375
"New York City",2020/01/16,5543.125
"New York City",2020/01/17,5944.5
"New York City",2020/01/18,5820.66666666666
"New York City",2020/01/19,5320.875
"New York City",2020/01/20,5782.375
"New York City",2020/01/21,6145.25
"New York City",2020/01/22,6059.29166666666
"New York City",2020/01/23,5850.75
"New York City",2020/01/24,5668.83333333333
"New York City",2020/01/25,5343.25
"New York City",2020/01/26,55724.4458138638
"New York City",2020/01/27,5604.08333333333
"New York City",2020/01/28,5674.66666666666
"New York City",2020/01/29,5746.33333333333
"New York City",2020/01/30,5866.29166666666
"New York City",2020/01/31,5791.08333333333
"New York City",2020/02/01,5313.25
"New York City",2020/02/02,5112.83333333333
"New York City",2020/02/03,5500.20833333333
"New York City",2020/02/04,5511.33333333333
"New York City",2020/02/05,5532.45833333333
"New York City",2020/02/06,5676.16666666666
"New York City",2020/02/07,5638.33333333333
"New York City",2020/02/08,5398.70833333333
"New York City",2020/02/09,5188.125
"New York City",2020/02/10,5588.58333333333
"New York City",2020/02/11,5585.625
"New York City",2020/02/12,5553.58333333333
"New York City",2020/02/13,5657.41666666666
"New York City",2020/02/14,5709.08333333333
"New York City",2020/02/15,5696
"New York City",2020/02/16,5348.95833333333
"New York City",2020/02/17,
"New York City",2020/02/18,5558.75
"New York City",2020/02/19,5483.95833333333
"New York City",2020/02/20,5711.33333333333
"New York City",2020/02/21,5908.54166666666
"New York City",2020/02/22,5389.04166666666
"New York City",2020/02/23,4995
"New York City",2020/02/24,5340.25
"New York City",2020/02/25,5422.66666666666
"New York City",2020/02/26,5454.375
"New York City",2020/02/27,5501.54166666666
"New York City",2020/02/28,5776.91666666666
"New York City",2020/02/29,5409.29166666666
"New York City",2020/03/01,5325.79166666666
"New York City",2020/03/02,5464.41666666666
"New York City",2020/03/03,5378.08333333333
"New York City",2020/03/04,5352.625
"New York City",2020/03/05,5382.04166666666
"New York City",2020/03/06,5476.95833333333
"New York City",2020/03/07,5171.79166666666
"New York City",2020/03/08,4979.45833333333
"New York City",2020/03/09,5255.54166666666
"New York City",2020/03/10,5245.29166666666
"New York City",2020/03/11,5188.83333333333
"New York City",2020/03/12,5314.04166666666
"New York City",2020/03/13,5294.625
"New York City",2020/03/14,4790.20833333333
"New York City",2020/03/15,4683.04166666666
"New York City",2020/03/16,5178.70833333333
"New York City",2020/03/17,5194.375
"New York City",2020/03/18,5006.83333333333
"New York City",2020/03/19,5053.25
"New York City",2020/03/20,4928.79166666666
"New York City",2020/03/21,4533.91666666666
"New York City",2020/03/22,4564.79166666666
"New York City",2020/03/23,5047.375
"New York City",2020/03/24,4873.58333333333
"New York City",2020/03/25,4851.5
"New York City",2020/03/26,4741.08333333333
"New York City",2020/03/27,4576.79166666666
"New York City",2020/03/28,4416.625
"New York City",2020/03/29,4453.125
"New York City",2020/03/30,4621.5
"New York City",2020/03/31,4645.625
"New York City",2020/04/01,4587.70833333333
"New York City",2020/04/02,4545.29166666666
"New York City",2020/04/03,4561.875
"New York City",2020/04/04,4328.79166666666
"New York City",2020/04/05,4245.5
"New York City",2020/04/06,4381.625
"New York City",2020/04/07,4352.125
"New York City",2020/04/08,4390.79166666666
"New York City",2020/04/09,4440.25
"New York City",2020/04/10,4498.5
"New York City",2020/04/11,4351.16666666666
"New York City",2020/04/12,4223.83333333333
"New York City",2020/04/13,4487.20833333333
"New York City",2020/04/14,4421.33333333333
"New York City",2020/04/15,4441.79166666666
"New York City",2020/04/16,4471.45833333333
"New York City",2020/04/17,4563.45833333333
"New York City",2020/04/18,4440.33333333333
"New York City",2020/04/19,4307.66666666666
"New York City",2020/04/20,4403.66666666666
"New York City",2020/04/21,4458.33333333333
"New York City",2020/04/22,4545.79166666666
"New York City",2020/04/23,4570.33333333333
"New York City",2020/04/24,4618.75
"New York City",2020/04/25,4290.75
"New York City",2020/04/26,4312.79166666666
"New York City",2020/04/27,4573.08333333333
"New York City",2020/04/28,4489.79166666666
"New York City",2020/04/29,4512.91666666666
"New York City",2020/04/30,4565.45833333333
"New York City",2020/05/01,4487.70833333333
"New York City",2020/05/02,4232.91666666666
"New York City",2020/05/03,4215.25
"New York City",2020/05/04,4481.08333333333
"New York City",2020/05/05,4357.125
"New York City",2020/05/06,4433.75
"New York City",2020/05/07,4394.58333333333
"New York City",2020/05/08,4429.91666666666
"New York City",2020/05/09,4390.83333333333
"New York City",2020/05/10,4272
"New York City",2020/05/11,4402.25
"New York City",2020/05/12,4427.79166666666
"New York City",2020/05/13,4399.70833333333
"New York City",2020/05/14,4364.45833333333
"New York City",2020/05/15,4587.54166666666
"New York City",2020/05/16,4623.20833333333
"New York City",2020/05/17,4289.45833333333
"New York City",2020/05/18,4411.91666666666
"New York City",2020/05/19,4388.75
"New York City",2020/05/20,4341.79166666666
"New York City",2020/05/21,4359.08333333333
"New York City",2020/05/22,4490.625
"New York City",2020/05/23,4467.41666666666
"New York City",2020/05/24,4132.04166666666
"New York City",2020/05/25,4235.33333333333
"New York City",2020/05/26,4600.83333333333
"New York City",2020/05/27,4765.66666666666
"New York City",2020/05/28,4949.83333333333
"New York City",2020/05/29,5232.75
"New York City",2020/05/30,5068.25
"New York City",2020/05/31,4558.16666666666
"New York City",2020/06/01,4489.41666666666
"New York City",2020/06/02,4615.33333333333
"New York City",2020/06/03,5003.70833333333
"New York City",2020/06/04,5604.70833333333
"New York City",2020/06/05,5774.54166666666
"New York City",2020/06/06,5740.16666666666
"New York City",2020/06/07,5054.54166666666
"New York City",2020/06/08,5179.25
"New York City",2020/06/09,5671.25
"New York City",2020/06/10,6312.58333333333
"New York City",2020/06/11,6264.29166666666
"New York City",2020/06/12,6133.16666666666
"New York City",2020/06/13,5248.20833333333
"New York City",2020/06/14,4593.625
"New York City",2020/06/15,5022.375
"New York City",2020/06/16,5144.25
"New York City",2020/06/17,5285.16666666666
"New York City",2020/06/18,5534.5
"New York City",2020/06/19,5806.79166666666
"New York City",2020/06/20,5782.41666666666
"New York City",2020/06/21,5891.625
"New York City",2020/06/22,6882.83333333333
"New York City",2020/06/23,7143.79166666666
"New York City",2020/06/24,7040.16666666666
"New York City",2020/06/25,6635.79166666666
"New York City",2020/06/26,6553.83333333333
"New York City",2020/06/27,6172.45833333333
"New York City",2020/06/28,6441.45833333333
"New York City",2020/06/29,6924.66666666666
"New York City",2020/06/30,6521.875
"New York City",2020/07/01,6314.45833333333
"New York City",2020/07/02,6632
"New York City",2020/07/03,7013.58333333333
"New York City",2020/07/04,6218.04166666666
"New York City",2020/07/05,6280.875
"New York City",2020/07/06,7399.79166666666
"New York City",2020/07/07,6963.125
"New York City",2020/07/08,7284.95833333333
"New York City",2020/07/09,7451.875
"New York City",2020/07/10,7222.33333333333
"New York City",2020/07/11,6668.625
"New York City",2020/07/12,6533.16666666666
"New York City",2020/07/13,7301.125
"New York City",2020/07/14,7118.54166666666
"New York City",2020/07/15,6993.83333333333
"New York City",2020/07/16,6503.16666666666
"New York City",2020/07/17,6401.58333333333
"New York City",2020/07/18,6816.16666666666
"New York City",2020/07/19,7245.16666666666
"New York City",2020/07/20,8503.6666666666600003
"New York City",2020/07/21,8300.0416666666600003
"New York City",2020/07/22,8380.25
"New York City",2020/07/23,7854.33333333333
"New York City",2020/07/24,7498.375
"New York City",2020/07/25,6933.79166666666
"New York City",2020/07/26,7376.83333333333
"New York City",2020/07/27,8180.375
"New York City",2020/07/28,8754.7083333333299997
"New York City",2020/07/29,8345.125
"New York City",2020/07/30,8237.4166666666600003
"New York City",2020/07/31,7509
"New York City",2020/08/01,6926.75
"New York City",2020/08/02,7206
"New York City",2020/08/03,8071.33333333333
"New York City",2020/08/04,7429.70833333333
"New York City",2020/08/05,7227.54166666666
"New York City",2020/08/06,7018.70833333333
"New York City",2020/08/07,6578.5
"New York City",2020/08/08,6234.20833333333
"New York City",2020/08/09,6465.08333333333
"New York City",2020/08/10,7794
"New York City",2020/08/11,8233.9583333333299997
"New York City",2020/08/12,8167.33333333333
"New York City",2020/08/13,7509.29166666666
"New York City",2020/08/14,7257.25
"New York City",2020/08/15,6431.16666666666
"New York City",2020/08/16,5665.58333333333
"New York City",2020/08/17,5953.45833333333
"New York City",2020/08/18,6246.875
"New York City",2020/08/19,6248.41666666666
"New York City",2020/08/20,6000.04166666666
"New York City",2020/08/21,6337.16666666666
"New York City",2020/08/22,6602.79166666666
"New York City",2020/08/23,6683.375
"New York City",2020/08/24,7650.95833333333
"New York City",2020/08/25,7867.625
"New York City",2020/08/26,6644.20833333333
"New York City",2020/08/27,6779
"New York City",2020/08/28,7150.91666666666
"New York City",2020/08/29,6596.20833333333
"New York City",2020/08/30,5919.08333333333
"New York City",2020/08/31,5895.58333333333
"New York City",2020/09/01,6143.20833333333
"New York City",2020/09/02,6493.08333333333
"New York City",2020/09/03,6906.95833333333
"New York City",2020/09/04,6910.58333333333
"New York City",2020/09/05,5842.04166666666
"New York City",2020/09/06,5539.54166666666
"New York City",2020/09/07,5795.41666666666
"New York City",2020/09/08,6563.95833333333
"New York City",2020/09/09,6762.79166666666
"New York City",2020/09/10,7149.20833333333
"New York City",2020/09/11,6813.20833333333
"New York City",2020/09/12,5318.70833333333
"New York City",2020/09/13,5083.16666666666
"New York City",2020/09/14,5917.08333333333
"New York City",2020/09/15,5099.625
"New York City",2020/09/16,5068.75
"New York City",2020/09/17,5413.08333333333
"New York City",2020/09/18,5422.95833333333
"New York City",2020/09/19,4456.41666666666
"New York City",2020/09/20,4253.08333333333
"New York City",2020/09/21,4669.04166666666
"New York City",2020/09/22,4784.95833333333
"New York City",2020/09/23,5013.58333333333
"New York City",2020/09/24,5271.04166666666
"New York City",2020/09/25,5393.16666666666
"New York City",2020/09/26,5098.54166666666
"New York City",2020/09/27,5253.125
"New York City",2020/09/28,5977.625
"New York City",2020/09/29,6001.08333333333
"New York City",2020/09/30,5624.375
"New York City",2020/10/01,5189.5
"New York City",2020/10/02,5037.70833333333
"New York City",2020/10/03,4496.79166666666
"New York City",2020/10/04,4382.95833333333
"New York City",2020/10/05,4836.58333333333
"New York City",2020/10/06,4939.79166666666
"New York City",2020/10/07,5047.08333333333
"New York City",2020/10/08,4863.29166666666
"New York City",2020/10/09,4809.16666666666
"New York City",2020/10/10,4569.79166666666
"New York City",2020/10/11,4581
"New York City",2020/10/12,4759.95833333333
"New York City",2020/10/13,4880.83333333333
"New York City",2020/10/14,4837.625
"New York City",2020/10/15,4923.79166666666
"New York City",2020/10/16,5017.91666666666
"New York City",2020/10/17,4466.91666666666
"New York City",2020/10/18,4362.25
"New York City",2020/10/19,4788.08333333333
"New York City",2020/10/20,4973.83333333333
"New York City",2020/10/21,5071.29166666666
"New York City",2020/10/22,5208
"New York City",2020/10/23,5171.70833333333
"New York City",2020/10/24,4707.08333333333
"New York City",2020/10/25,4389.91666666666
"New York City",2020/10/26,4885.45833333333
"New York City",2020/10/27,4911.625
"New York City",2020/10/28,4932.66666666666
"New York City",2020/10/29,4991.79166666666
"New York City",2020/10/30,5067.41666666666
"New York City",2020/10/31,4760
"New York City",2020/11/01,4586.75
